Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR
10/3/2014 5:00:00 PM,Nokia,MAC,MAC021,BCMP01,MAC0211,1,23,7.87,3.63,943,0,0,943,0,0,97,97,0,0,100,100,97,0,0,184,183,99.46,182,179,98.35,2.59,2.233333,71.38,86.27
10/3/2014 2:00:00 PM,Nokia,MAC,MAC021,BCMP01,MAC0212,2,23,9.79,5.08,397,0,0,397,0,0,30,30,0,0,100,100,30,0,0,48,48,100,53,53,100,0.89,0.2388889,17.48,26.87
10/3/2014 8:00:00 PM,Nokia,MAC,MAC021,BCMP01,MAC0213,2,23,9.9,5.08,139,0,0,139,0,0,38,38,0,0,100,100,38,0,0,92,91,98.91,92,92,100,0.94,0.06111111,18.47,6.51
10/3/2014 6:00:00 PM,Nokia,MAC,MAC022,BCMP01,MAC0221,2,23,8.16,3.63,526,0,0,526,0,0,88,88,0,0,100,100,88,0,0,106,106,100,101,100,99.01,2.72,2.638889,74.9,97.14
10/3/2014 9:00:00 AM,Nokia,MAC,MAC022,BCMP01,MAC0222,2,23,8.16,3.63,1006,0,0,1006,1,0.1,155,155,0,0,100,99.9,155,2,1.54,295,295,100,270,270,100,3.27,2.933333,90.22,89.64
10/3/2014 10:00:00 PM,Nokia,MAC,MAC022,BCMP01,MAC0223,2,23,9.77,5.08,65,0,0,65,0,0,6,6,0,0,100,100,6,0,0,20,20,100,21,21,100,0.53,0,10.38,0
10/3/2014 7:00:00 PM,Nokia,MAC,MAC023,BCMP01,MAC0231,1,23,6.42,2.28,812,0,0,812,1,0.12,171,171,0,0,100,99.88,171,1,0.6,207,202,97.58,211,197,93.36,3.63,3.566667,159.64,98.17
10/3/2014 7:00:00 PM,Nokia,MAC,MAC023,BCMP01,MAC0232,2,31,7.7,3.63,1045,0,0,1045,0,0,202,201,0,0,99.5,99.5,201,0,0,392,388,98.98,356,355,99.72,3.58,3.355556,98.8,93.64
10/3/2014 6:00:00 PM,Nokia,MAC,MAC023,BCMP01,MAC0233,2,23,9.19,4.34,194,0,0,194,0,0,51,51,0,0,100,100,51,0,0,50,48,96,51,51,100,1.55,0.4944444,35.67,31.9
10/3/2014 6:00:00 PM,Nokia,MAC,MAC026,BCMP01,MAC0261,2,23,9.73,5.08,646,0,0,646,2,0.31,78,78,0,0,100,99.69,78,3,3.26,307,302,98.37,322,316,98.14,1.98,0.7277778,39.01,36.69
10/3/2014 7:00:00 PM,Nokia,MAC,MAC026,BCMP01,MAC0262,2,23,8.24,3.63,758,0,0,758,3,0.4,157,156,0,0,99.36,98.96,156,1,0.64,953,940,98.64,950,941,99.05,3.51,2.011111,96.65,57.37
10/3/2014 8:00:00 PM,Nokia,MAC,MAC026,BCMP01,MAC0263,2,23,9.11,4.34,367,0,0,367,0,0,65,65,0,0,100,100,65,0,0,150,148,98.67,176,164,93.18,1.63,0.5833333,37.59,35.71
10/3/2014 7:00:00 PM,Nokia,MAC,MAC027,BCMP01,MAC0271,2,31,8.42,3.63,1222,0,0,1222,4,0.33,167,167,0,0,100,99.67,167,1,0.57,790,780,98.73,827,789,95.41,3.18,1.883333,87.77,59.16
10/3/2014 3:00:00 PM,Nokia,MAC,MAC027,BCMP01,MAC0272,2,31,7.76,3.63,613,0,0,613,3,0.49,114,114,0,0,100,99.51,114,0,0,409,406,99.27,421,416,98.81,1.71,0.6444445,47.18,37.66
10/3/2014 7:00:00 PM,Nokia,MAC,MAC027,BCMP01,MAC0273,2,31,7.04,2.93,720,0,0,720,1,0.14,156,155,0,0,99.36,99.22,155,1,0.77,612,605,98.86,583,580,99.49,3.24,2.461111,110.35,75.99
10/3/2014 6:00:00 PM,Nokia,MAC,MAC028,BCMP01,MAC0281,2,23,8.57,4.34,901,0,0,901,0,0,89,89,0,0,100,100,89,0,0,135,132,97.78,140,139,99.29,2.03,1.433333,46.67,70.68
10/3/2014 9:00:00 PM,Nokia,MAC,MAC028,BCMP01,MAC0282,1,23,6.86,2.93,162,0,0,162,0,0,56,56,0,0,100,100,56,0,0,18,17,94.44,15,15,100,1.11,0.9166667,37.86,82.5
10/3/2014 8:00:00 PM,Nokia,MAC,MAC028,BCMP01,MAC0283,1,31,6,2.28,303,0,0,303,0,0,69,69,0,0,100,100,69,1,1.35,194,191,98.45,218,196,89.91,1.84,0.6722222,81.04,36.45
10/3/2014 7:00:00 PM,Nokia,MAC,MAC029,BCMP01,MAC0291,2,31,7.69,3.63,645,0,0,645,0,0,71,71,0,0,100,100,71,0,0,172,166,96.51,154,152,98.7,2.65,1.611111,73.06,60.8
10/3/2014 6:00:00 PM,Nokia,MAC,MAC029,BCMP01,MAC0292,2,31,8.52,4.34,686,0,0,686,2,0.29,77,77,0,0,100,99.71,77,0,0,341,340,99.71,319,318,99.69,1.91,0.4166667,43.86,21.87
10/3/2014 7:00:00 PM,Nokia,MAC,MAC029,BCMP01,MAC0293,2,31,8.75,4.34,192,0,0,192,0,0,73,73,0,0,100,100,73,0,0,121,119,98.35,111,111,100,2.32,1.055556,53.45,45.45
10/3/2014 8:00:00 PM,Nokia,MAC,MAC030,BCMP01,MAC0301,2,31,8.12,3.63,224,0,0,224,1,0.45,61,62,0,0,101.64,101.18,62,1,1.19,145,144,99.31,166,166,100,1.73,0.7722222,47.79,44.55
10/3/2014 8:00:00 PM,Nokia,MAC,MAC030,BCMP01,MAC0302,2,47,12.07,6.61,693,0,0,693,3,0.43,156,156,0,0,100,99.57,156,0,0,374,374,100,346,345,99.71,3.77,1.633333,57.03,43.3
10/3/2014 8:00:00 AM,Nokia,MAC,MAC030,BCMP01,MAC0303,2,31,7.8,3.63,751,0,0,751,0,0,35,35,0,0,100,100,35,0,0,40,40,100,33,33,100,1.19,0.4222222,32.93,35.35
10/3/2014 12:00:00 PM,Nokia,MAC,MAC031,BCMP01,MAC0311,2,23,8.16,3.63,519,0,0,519,2,0.39,123,122,0,0,99.19,98.8,122,1,1.05,382,379,99.21,353,352,99.72,2.14,0.6722222,58.97,31.43
10/3/2014 12:00:00 PM,Nokia,MAC,MAC031,BCMP01,MAC0312,2,23,9.66,5.08,143,0,0,143,1,0.7,46,46,0,0,100,99.3,46,1,1.85,162,160,98.77,171,168,98.25,1.24,0.3111111,24.48,25
10/3/2014 7:00:00 PM,Nokia,MAC,MAC031,BCMP01,MAC0313,2,23,10.87,5.84,51,0,0,51,0,0,6,6,0,0,100,100,6,0,0,9,9,100,9,9,100,0.94,0.3055556,16.17,32.35
10/3/2014 12:00:00 PM,Nokia,MAC,MAC036,BCMP01,MAC0361,2,31,7.48,2.93,1174,0,0,1174,0,0,106,106,0,0,100,100,106,1,0.85,300,295,98.33,322,307,95.34,2.23,1.677778,75.9,75.31
10/3/2014 8:00:00 PM,Nokia,MAC,MAC036,BCMP01,MAC0362,2,31,7.49,2.93,1422,0,0,1422,0,0,183,183,0,0,100,100,183,1,0.62,478,442,92.47,423,420,99.29,3.47,3.3,118.3,95.04
10/3/2014 8:00:00 PM,Nokia,MAC,MAC036,BCMP01,MAC0363,1,31,5.64,2.28,1530,0,0,1530,6,0.39,228,228,0,0,100,99.61,228,1,0.53,344,335,97.38,299,295,98.66,4.09,3.877778,179.65,94.84
10/3/2014 7:00:00 PM,Nokia,MAC,MAC037,BCMP01,MAC0371,2,23,8.4,3.63,1520,0,0,1520,4,0.26,234,236,0,0,100.85,100.59,236,0,0,889,838,94.26,781,762,97.57,3.07,1.3,84.7,42.31
10/3/2014 7:00:00 PM,Nokia,MAC,MAC037,BCMP01,MAC0372,1,23,7.22,2.93,1640,0,0,1640,0,0,196,196,0,0,100,100,196,2,1.08,290,283,97.59,272,272,100,2.89,2.766667,98.43,95.77
10/3/2014 7:00:00 PM,Nokia,MAC,MAC037,BCMP01,MAC0373,1,23,7.31,2.93,522,0,0,522,4,0.77,184,184,0,0,100,99.23,184,2,1.22,416,361,86.78,342,341,99.71,2.88,1.083333,98.05,37.64
