Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR,Erl/TRx,TU 80%,TU 100%,No TRX site,CSSR fail,HO fail,HI fail,DL LLC Data Volume (MB),UL LLC Data Volume (MB),DL TBF Congestion Rate (DTCR),UL TBF Congestion Rate (UTCR)
10/3/2014 19:00,Nokia,INH,INH215,BCMP03,INH2151,4,55,21.31,14.04,1239,0,0,1239,10,0.81,376,375,0,0,99.73,98.92,375,1,0.26,224,222,99.11,232,228,98.28,4.51,0.6222222,32.13,13.79,1.1275,15.46109016,13.73325213,10,11,2,4,70.38452734,8.867521484,0,0
10/3/2014 19:00,Nokia,INH,INH215,BCMP03,INH2152,4,55,20,13.18,3336,0,0,3336,12,0.36,1263,1261,0,0,99.84,99.48,1261,0,0,614,603,98.21,658,653,99.24,16.6,13.22778,125.95,79.69,4.15,60.71689832,53.5483871,10,14,11,5,705.6501748,102.3980938,0.064260119,7.3917588
10/3/2014 18:00,Nokia,INH,INH215,BCMP03,INH2153,2,23,8.14,3.63,968,0,0,968,9,0.93,384,373,0,0,97.14,96.24,373,5,1.22,227,226,99.56,268,264,98.51,5.06,4.338889,139.54,85.73,2.53,61.70731707,51.48555149,10,20,1,4,222.4453809,36.41808691,0,0.021345628
10/3/2014 0:00,Nokia,INH,INH216,BCMP03,INH2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,4,0,0,0,0,0,#DIV/0!,#DIV/0!
10/3/2014 18:00,Nokia,INH,INH216,BCMP03,INH2162,2,23,10.95,5.84,783,0,0,783,2,0.26,221,220,0,0,99.55,99.29,220,0,0,17,15,88.24,15,15,100,2.23,0.09444445,38.23,4.23,1.115,18.08596918,15.88319088,4,3,2,0,24.52715527,5.540487305,0,0
10/3/2014 19:00,Nokia,INH,INH216,BCMP03,INH2163,2,23,9.77,5.08,1526,0,0,1526,5,0.33,715,709,3,0.4195804,99.16,98.83,709,6,0.83,68,63,92.65,75,73,97.33,6.77,4.027778,133.21,59.47,3.385,63.50844278,54.90673155,4,11,5,2,6.057043945,2.680466797,0,0
10/3/2014 19:00,Nokia,INH,INH217,BCMP03,INH2171,2,23,9.87,5.08,210,0,0,210,4,1.9,91,90,0,0,98.9,97.02,90,0,0,57,57,100,54,48,88.89,1.09,0.02222222,21.53,2.03,0.545,10.22514071,8.840227088,6,5,0,6,9.30359668,1.609913086,0,0
10/3/2014 18:00,Nokia,INH,INH217,BCMP03,INH2172,2,23,9.45,4.34,1489,0,0,1489,13,0.87,226,224,0,0,99.12,98.26,224,0,0,110,105,95.45,118,114,96.61,2.26,0.1388889,52.04,6.14,1.13,21.20075047,19.66927763,6,15,5,4,21.0558457,3.142072266,0,0
10/3/2014 18:00,Nokia,INH,INH217,BCMP03,INH2173,2,23,10.1,5.08,1925,0,0,1925,35,1.82,381,379,0,0,99.48,97.67,379,2,0.54,263,260,98.86,253,250,98.81,3.44,1.027778,67.64,29.89,1.72,29.93907746,26.10015175,6,37,3,3,22.69228711,6.066140625,0,0
10/3/2014 18:00,Nokia,INH,INH218,BCMP03,INH2181,3,39,15.77,9.83,2700,0,0,2700,8,0.3,1009,1007,0,0,99.8,99.5,1007,4,0.4,338,329,97.34,347,334,96.25,10.73,7.488889,109.21,69.77,3.576666667,53.25062035,46.99956198,8,10,9,13,50.47784082,12.74537891,0,0
10/3/2014 19:00,Nokia,INH,INH218,BCMP03,INH2182,2,23,9.16,4.34,1017,0,0,1017,59,5.8,233,233,0,0,100,94.2,233,1,0.48,137,137,100,117,114,97.44,2.57,0.6944444,59.2,27,1.285,26.14977615,22.36727589,8,59,0,3,248.3862207,42.11438574,0.204370382,0
10/3/2014 18:00,Nokia,INH,INH218,BCMP03,INH2183,3,39,16.36,9.83,4102,0,0,4102,20,0.49,1018,1015,0,0,99.71,99.22,1015,5,0.48,394,390,98.98,429,419,97.67,10.6,8.194445,107.86,77.31,3.533333333,50.38022814,44.66919511,8,23,4,10,8.645205078,7.662938477,0.012038765,0
10/3/2014 19:00,Nokia,INH,INH219,BCMP03,INH2191,4,55,22.37,14.9,1154,0,0,1154,4,0.35,451,449,0,0,99.56,99.21,449,5,1.17,263,260,98.86,257,238,92.61,4.23,0.2444444,28.37,5.78,1.0575,13.64516129,12.19723183,10,6,3,19,4.509360352,0.904555664,0,0
10/3/2014 20:00,Nokia,INH,INH219,BCMP03,INH2192,4,55,22.98,15.76,151,0,0,151,0,0,67,68,0,0,101.49,101.49,68,2,3.08,14,14,100,12,11,91.67,1.13,0.01666667,7.16,1.48,0.2825,3.540100251,3.173265937,10,-1,0,1,16.6054873,2.214348633,0,0
10/3/2014 18:00,Nokia,INH,INH219,BCMP03,INH2193,2,23,10.63,5.84,1063,0,0,1063,9,0.85,280,279,0,0,99.64,98.79,279,2,0.7,259,259,100,273,265,97.07,2.71,0.4888889,46.31,18.07,1.355,21.97891322,19.3019943,10,10,0,8,14.08883203,3.87762793,0,0
10/3/2014 18:00,Nokia,INH,INH220,BCMP03,INH2201,2,23,10.48,5.08,718,0,0,718,9,1.25,278,275,0,0,98.92,97.68,275,5,1.87,185,182,98.38,185,174,94.05,2.68,0.2833333,52.78,10.56,1.34,23.32463011,20.33383915,6,12,3,11,17.50436035,5.692499023,0.004407811,0
10/3/2014 18:00,Nokia,INH,INH220,BCMP03,INH2202,2,23,10.57,5.84,391,0,0,391,10,2.56,132,131,0,0,99.24,96.7,131,6,4.48,112,109,97.32,119,112,94.12,1.59,0.2888889,27.29,18.12,0.795,12.89537713,11.32478632,6,11,3,7,4.299830078,1.475623047,0,0
10/3/2014 18:00,Nokia,INH,INH220,BCMP03,INH2203,2,23,9.68,5.08,492,0,0,492,1,0.2,194,193,0,0,99.48,99.28,193,6,3.28,127,126,99.21,122,116,95.08,2.12,0.1388889,41.74,6.54,1.06,19.88742964,17.19383617,6,2,1,6,17.18685547,3.498745117,0,0
10/3/2014 19:00,Nokia,INH,INH222,BCMP03,INH2221,2,23,10.8,5.84,521,0,0,521,7,1.34,217,213,0,0,98.16,96.84,213,16,7.66,19,19,100,27,15,55.56,2.41,0.06111111,41.18,2.54,1.205,19.5458232,17.16524217,6,11,0,12,0.886083984,0.424446289,0,0
10/3/2014 18:00,Nokia,INH,INH222,BCMP03,INH2222,2,23,10.08,5.08,1186,0,0,1186,8,0.67,537,534,0,0,99.44,98.77,534,2,0.37,13,13,100,24,18,75,6.17,5.066667,121.4,82.09,3.085,53.69886858,46.81335357,6,11,0,6,101.1001172,7.066321289,0,0
10/3/2014 18:00,Nokia,INH,INH222,BCMP03,INH2223,2,23,10.96,5.84,411,0,0,411,8,1.95,158,156,0,0,98.73,96.8,156,7,4.52,9,9,100,8,8,100,1.58,0.02222222,27.1,1.4,0.79,12.81427413,11.25356125,6,10,0,0,0.730862305,0.48171875,0,0
10/3/2014 0:00,Nokia,TES,TEST00,BCMP03,TEST0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,0,0,0,0,0,0,#N/A,#N/A
10/3/2014 0:00,Nokia,WAR,WAR003,BCMP03,WAR0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,0,0,0,0,0,0,#N/A,#N/A
10/3/2014 0:00,Nokia,WAR,WAR003,BCMP03,WAR0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,0,0,0,0,0,0,#N/A,#N/A
10/3/2014 0:00,Nokia,WAR,WAR003,BCMP03,WAR0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,0,0,0,0,0,0,#N/A,#N/A
10/3/2014,Huawei,NAM,NAM028,BCNA08,NAM0281,2,24,11,6.615,776,0,0,776,2,0.26,194,194,0,0,100,99.74,194,0,0,197,197,100,212,211,99.53,2.78,0.05,42.04,1.69,1.39,22.54663423,18.65771812,8,2,0,1,47.251059,13.791865,0.009262445,0
10/3/2014,Huawei,NAM,NAM028,BCNA08,NAM0282,4,56,23,16.63,1433,0,0,1433,2,0.14,377,362,0,0,96.02,95.89,362,2,0.55,556,550,98.92,453,427,94.26,2.89,0.11,17.39,3.84,0.7225,9.053884712,7.911305776,8,17,6,26,134.344546,85.643895,49.83610691,2.536535993
10/3/2014,Huawei,NAM,NAM028,BCNA08,NAM0283,2,24,11,6.615,788,0,0,788,0,0,268,268,0,0,100,100,268,0,0,351,347,98.86,396,394,99.49,3.44,0.22,52.03,6.45,1.72,27.89943228,23.08724832,8,0,4,2,91.778237,22.085702,0.070191858,0
10/3/2014,Huawei,NAM,NAM030,BCNA08,NAM0301,4,56,23,16.63,3510,0,0,3510,1,0.03,1749,1748,0,0,99.94,99.91,1748,4,0.23,1243,1231,99.03,1286,1272,98.91,24.81,24.67,149.21,99.41,6.2025,77.72556391,67.91678073,12,2,12,14,166.00566,8.414262,0.016952026,0
10/3/2014,Huawei,NAM,NAM030,BCNA08,NAM0302,4,56,23,16.63,2973,0,0,2973,1,0.03,1447,1447,0,0,100,99.97,1447,6,0.41,734,722,98.37,717,695,96.93,18.41,18.07,110.72,98.14,4.6025,57.6754386,50.39693403,12,1,12,22,173.170889,23.847709,0,0
10/3/2014,Huawei,NAM,NAM030,BCNA08,NAM0303,4,56,23,16.63,5451,0,0,5451,2,0.04,2522,2520,0,0,99.92,99.88,2520,10,0.4,1078,1054,97.77,997,988,99.1,33.71,33.69,202.69,99.94,8.4275,105.6077694,92.28031755,12,4,24,9,346.418238,34.516394,0.016688919,0.004424779
10/3/2014,Huawei,NAM,NAM073,BCNA08,NAM0731,6,88,35,27.34,6774,0,0,6775,4,0.06,2606,2605,0,0,99.96,99.9,2605,2,0.08,706,701,99.29,631,630,99.84,36.04,35.95,131.83,99.73,6.006666667,68.67378049,60.95044817,16,5,5,1,139.170205,17.12815,0,0
10/3/2014,Huawei,NAM,NAM073,BCNA08,NAM0732,6,88,35,27.34,4697,0,0,4697,3,0.06,1594,1593,0,0,99.94,99.87,1593,3,0.19,763,760,99.61,803,801,99.75,29.31,29.23,107.21,99.71,4.885,55.84984756,49.56874683,16,4,3,2,160.338389,23.246327,0,0.006282196
10/3/2014,Huawei,NAM,NAM073,BCNA08,NAM0733,4,56,23,16.63,4176,0,0,4176,1,0.02,1356,1352,0,0,99.71,99.68,1352,7,0.52,543,537,98.9,518,516,99.61,20.99,20.62,126.19,98.27,5.2475,65.75814536,57.45962223,16,5,6,2,521.173629,99.053629,0.104972376,0
10/3/2014,Huawei,NAM,NAM077,BCNA08,NAM0770,4,56,24,16.63,4593,0,0,4593,1,0.02,1810,1810,0,0,100,99.98,1810,2,0.11,354,351,99.15,337,337,100,25.26,25.19,151.92,99.69,6.315,74.82227488,65.798385,16,1,3,0,136.129976,22.564296,0.298220298,1.045444847
10/3/2014,Huawei,NAM,NAM077,BCNA08,NAM0771,4,56,23,16.63,2829,0,0,2829,0,0,1082,1079,0,0,99.72,99.72,1079,5,0.46,272,271,99.63,275,275,100,14.09,3.83,84.71,27.2,3.5225,44.14160401,38.5710375,16,3,1,0,181.748529,52.238443,0.02245509,0.007590133
10/3/2014,Huawei,NAM,NAM077,BCNA08,NAM0772,4,56,23,16.63,2333,0,0,2333,1,0.04,865,864,0,0,99.88,99.84,864,1,0.12,371,370,99.73,398,398,100,11.82,1.59,71.07,13.42,2.955,37.03007519,32.35696688,16,2,1,0,48.474408,5.569655,0,0
10/3/2014,Huawei,NAM,NAM077,BCNA08,NAM0773,4,56,23,16.63,2603,0,0,2603,0,0,844,844,0,0,100,100,844,4,0.47,446,445,99.78,435,434,99.77,10.59,1.31,63.7,12.37,2.6475,33.17669173,28.98987134,16,0,1,1,21.888531,2.706037,0,0
10/3/2014,Huawei,NAM,NAM081,BCNA08,NAM0811,2,24,11,6.615,2571,0,0,2571,1,0.04,906,903,0,0,99.67,99.63,903,2,0.22,73,73,100,67,67,100,8.61,8.11,130.13,94.18,4.305,69.8296837,57.7852349,7,4,0,0,26.885096,4.51831,0,0
10/3/2014,Huawei,NAM,NAM081,BCNA08,NAM0812,3,40,17,11.49,1281,0,0,1281,0,0,474,472,0,0,99.58,99.58,472,1,0.21,106,104,98.11,109,108,99.08,5.24,0.06,45.56,1.07,1.746666667,23.89420885,20.5248727,7,2,2,1,0.150902,0.113962,0,0
10/3/2014,Huawei,NAM,NAM081,BCNA08,NAM0813,2,24,11,6.615,1185,0,0,1185,3,0.25,355,352,0,0,99.15,98.9,352,1,0.28,92,91,98.91,97,93,95.88,4.88,0.57,73.76,11.72,2.44,39.5782644,32.75167785,7,6,1,4,17.724253,1.383705,0,0
10/3/2014,Huawei,NAM,NAM082,BCNA08,NAM0820,4,56,24,16.63,1210,0,0,1210,0,0,417,415,0,0,99.52,99.52,415,4,0.96,459,456,99.35,445,445,100,6.17,0,37.13,0,1.5425,18.27606635,16.07189372,10,2,3,0,165.22996,10.59141,2.080783354,6.600660066
10/3/2014,Huawei,NAM,NAM082,BCNA08,NAM0821,2,24,11,6.615,942,0,0,942,0,0,330,330,0,0,100,100,330,0,0,307,302,98.37,306,297,97.06,5.02,1.01,75.95,20.02,2.51,40.71370641,33.69127517,10,0,5,9,0.228891,0.09615,0,0
10/3/2014,Huawei,NAM,NAM082,BCNA08,NAM0822,2,24,11,6.615,986,0,0,986,0,0,390,388,0,0,99.49,99.49,388,0,0,447,445,99.55,424,420,99.06,4.58,0.61,69.27,13.23,2.29,37.14517437,30.73825503,10,2,2,4,1.69835,0.737733,0,0
10/3/2014,Huawei,NAM,NAM082,BCNA08,NAM0823,2,24,11,6.615,1269,0,0,1269,0,0,351,351,0,0,100,100,351,3,0.85,160,154,96.25,177,169,95.48,4.81,1.9,72.65,39.51,2.405,39.01054339,32.28187919,10,0,6,8,0.18794,0.132048,0.0169549,0
10/3/2014,Huawei,NAM,NAM120,BCNA08,NAM1201,5,72,29,21.93,4601,0,0,4601,1,0.02,1835,1834,0,0,99.95,99.92,1834,7,0.38,3444,3377,98.05,3088,3082,99.81,23.69,23.12,108.01,97.61,4.738,56.24406458,49.60217755,13,2,67,6,83.516277,11.476258,0.014400922,0.00515916
10/3/2014,Huawei,NAM,NAM120,BCNA08,NAM1202,2,24,11,6.615,1327,0,0,1327,1,0.08,543,543,0,0,100,99.92,543,1,0.18,393,391,99.49,458,431,94.1,8.25,7.53,124.73,91.32,4.125,66.90997567,55.36912752,13,1,2,27,72.885987,9.086593,0.044414835,0.036088055
10/3/2014,Huawei,NAM,NAM120,BCNA08,NAM1203,6,88,35,27.34,5750,0,0,5751,2,0.03,2353,2348,0,0,99.79,99.75,2348,3,0.13,3938,3890,98.78,3945,3926,99.52,38.71,38.36,141.57,99.1,6.451666667,73.76143293,65.46592254,13,7,48,19,168.412885,16.415476,0.01063943,0
10/3/2014,Huawei,NAM,NAM120C,BCNA08,NAM1204,4,56,23,16.63,1584,0,0,1584,0,0,621,618,0,0,99.52,99.52,618,3,0.49,3602,3599,99.92,4416,4382,99.23,24.7,24.52,148.5,99.29,6.175,77.38095238,67.61565836,10,3,3,34,25.056474,4.059512,0,0
10/3/2014,Huawei,NAM,NAM120C,BCNA08,NAM1205,2,24,11,6.615,189,0,0,189,0,0,94,94,0,0,100,100,94,0,0,56,56,100,56,55,98.21,1.81,0,27.41,0,0.905,14.67964315,12.14765101,10,0,0,1,200.01289,17.527683,0,0
10/3/2014,Huawei,NAM,NAM120C,BCNA08,NAM1206,4,56,23,16.63,2295,0,0,2295,0,0,974,973,0,0,99.9,99.9,973,1,0.1,3571,3569,99.94,4310,4278,99.26,30.55,30.52,183.68,99.91,7.6375,95.70802005,83.62989324,10,1,2,32,45.161949,7.036319,0,0
10/3/2014,Huawei,NAM,NAM120B,BCNA08,NAM1207,4,56,23,16.63,3820,0,0,3820,2,0.05,1782,1782,0,0,100,99.95,1782,0,0,2933,2929,99.86,2589,2570,99.27,20.98,20.6,126.13,98.21,5.245,65.72681704,57.43224747,12,2,4,19,169.535334,25.19071,0,0.002694401
10/3/2014,Huawei,NAM,NAM120B,BCNA08,NAM1208,4,56,23,16.63,1155,0,0,1155,0,0,532,531,0,0,99.81,99.81,531,1,0.19,503,503,100,489,485,99.18,7.45,0.11,44.82,1.45,1.8625,23.339599,20.39419655,12,1,0,4,135.209705,9.82029,0,0.021829295
10/3/2014,Huawei,NAM,NAM120B,BCNA08,NAM1209,4,56,23,16.63,4274,0,0,4274,2,0.05,1991,1989,0,0,99.9,99.85,1989,9,0.45,3059,3049,99.67,2332,2317,99.36,17.76,14.19,106.83,79.85,4.44,55.63909774,48.6175746,12,4,10,15,104.888537,10.269139,0,0.007619048
10/3/2014,Huawei,NAM,NAM123,BCNA08,NAM1231,3,40,17,11.49,2426,0,0,2426,1,0.04,819,817,0,0,99.76,99.71,817,1,0.12,661,623,94.25,683,675,98.83,12.08,11.6,105.13,96.07,4.026666667,55.08435933,47.3168821,9,3,38,8,1.599229,0.320277,0.290275762,0
10/3/2014,Huawei,NAM,NAM123,BCNA08,NAM1232,2,24,11,6.615,1352,0,0,1352,0,0,504,502,0,0,99.6,99.6,502,1,0.2,359,345,96.1,352,349,99.15,8.04,7.63,121.59,94.9,4.02,65.20681265,53.95973154,9,2,14,3,3.901902,8.449138,0,0
10/3/2014,Huawei,NAM,NAM123,BCNA08,NAM1233,4,56,23,16.63,3185,0,0,3185,0,0,1469,1469,0,0,100,100,1469,2,0.14,300,296,98.67,284,280,98.59,21,20.9,126.3,99.52,5.25,65.78947368,57.48699699,9,0,4,4,14.711847,1.497971,0,0
10/3/2014,Huawei,NAM,NAM124,BCNA08,NAM1241,4,56,23,16.63,6960,0,0,6960,50,0.72,1614,1598,0,0,99.01,98.3,1598,22,1.38,2580,2514,97.44,2440,2317,94.96,19.98,19.49,120.13,97.54,4.995,62.59398496,54.69477142,12,66,66,123,5.691989,1.554052,0.256996002,0
10/3/2014,Huawei,NAM,NAM124,BCNA08,NAM1242,4,56,23,16.63,1797,0,0,1797,0,0,584,584,0,0,100,100,584,1,0.17,1395,1361,97.56,1551,1548,99.81,10.73,0.9,64.53,8.42,2.6825,33.61528822,29.37311799,12,0,34,3,0.911964,1.414571,0.179856115,0
10/3/2014,Huawei,NAM,NAM124,BCNA08,NAM1243,4,56,23,16.63,6391,0,0,6391,17,0.27,1412,1402,0,0,99.29,99.03,1402,9,0.64,3341,3267,97.79,3109,3037,97.68,15.75,11.03,94.69,70.03,3.9375,49.34210526,43.11524774,12,27,74,72,0.788066,0.549097,0.335495415,0
10/3/2014,Huawei,NAM,NAM127,BCNA08,NAM1270,6,88,36,27.34,1785,0,0,1785,0,0,812,812,0,0,100,100,812,0,0,871,850,97.59,387,382,98.71,3.42,0,12.52,0,0.57,6.400898372,5.602883355,20,0,21,5,170.612046,32.721349,0.620067644,1.05982906
10/3/2014,Huawei,NAM,NAM127,BCNA08,NAM1271,4,56,23,16.63,921,0,0,921,0,0,392,390,0,0,99.49,99.49,390,1,0.26,460,456,99.13,325,321,98.77,3.1,0,18.62,0,0.775,9.711779449,8.486175746,20,2,4,4,0.649901,0.245585,0,0
10/3/2014,Huawei,NAM,NAM127,BCNA08,NAM1272,6,88,35,27.34,3390,0,0,3390,1,0.03,1395,1392,0,0,99.78,99.76,1392,1,0.07,1093,1088,99.54,772,772,100,14.02,0.38,51.28,2.72,2.336666667,26.71493902,23.71046846,20,4,5,0,99.522072,10.155212,0,0
10/3/2014,Huawei,NAM,NAM127,BCNA08,NAM1273,4,56,23,16.63,3881,0,0,3881,5,0.13,1374,1372,0,0,99.85,99.73,1372,7,0.51,1066,1017,95.4,1080,1064,98.52,20.16,20,121.21,99.23,5.04,63.15789474,55.18751711,20,7,49,16,170.996692,28.599546,0,0.01740543
10/3/2014,Huawei,NAM,NAM127B,BCNA08,NAM1277,4,56,23,16.63,238,0,0,238,0,0,116,116,0,0,100,100,116,1,0.86,685,682,99.56,926,923,99.68,7.47,0.02,44.9,0.29,1.8675,23.40225564,20.44894607,12,0,3,3,0.327841,0.10312,0,0
10/3/2014,Huawei,NAM,NAM127B,BCNA08,NAM1278,4,56,23,16.63,1012,0,0,1012,0,0,455,452,0,0,99.34,99.34,452,0,0,1157,1157,100,1452,1450,99.86,11.49,1.42,69.12,12.36,2.8725,35.9962406,31.45359978,12,3,0,2,22.505692,4.350261,0.014142271,0.029069767
10/3/2014,Huawei,NAM,NAM127B,BCNA08,NAM1279,4,56,23,16.63,1801,0,0,1801,0,0,826,825,0,0,99.88,99.88,825,1,0.12,1155,1153,99.83,1539,1523,98.96,18.08,17.62,108.75,97.42,4.52,56.64160401,49.49356693,12,1,2,16,211.08615,21.9274,0,0
10/3/2014,Huawei,NAM,NAM130,BCNA08,NAM1301,4,56,23,16.63,5651,77,1.36,5574,17,0.3,2081,2010,0,0,96.59,96.29,2010,7,0.35,3489,3424,98.14,2417,2205,91.23,11.28,11.22,67.82,99.52,2.82,35.33834586,30.87872981,14,88,65,212,29.427088,11.237128,0.100728803,0.007519739
10/3/2014,Huawei,NAM,NAM130,BCNA08,NAM1302,4,56,23,16.63,5730,0,0,5730,0,0,2337,2333,0,0,99.83,99.83,2333,12,0.51,4094,4037,98.61,3631,3587,98.79,24.18,24.01,145.41,99.28,6.045,75.7518797,66.19217082,14,4,57,44,186.48102,18.906415,0.00871194,0.006847205
10/3/2014,Huawei,NAM,NAM130,BCNA08,NAM1303,6,88,35,27.34,8575,0,0,8575,2,0.02,3163,3158,0,0,99.84,99.82,3158,13,0.41,3131,3114,99.46,2425,2411,99.42,30.43,29.86,111.31,98.11,5.071666667,57.9839939,51.4628784,14,7,17,14,295.016292,36.834936,0.00690274,0
10/3/2014,Huawei,NAM,NAM130C,BCNA08,NAM1304,4,56,23,16.63,1839,0,0,1839,1,0.05,817,817,0,0,100,99.95,817,0,0,3175,3007,94.71,3511,3495,99.54,22.49,22.36,135.21,99.42,5.6225,70.45739348,61.5658363,12,1,168,16,20.528981,6.089594,0,0
10/3/2014,Huawei,NAM,NAM130C,BCNA08,NAM1305,4,56,23,16.63,2125,0,0,2125,0,0,1024,1024,0,0,100,100,1024,3,0.29,2485,2466,99.24,3401,3384,99.5,31.92,31.87,191.91,99.87,7.98,100,87.38023542,12,0,19,17,35.43189,4.437789,0,0
10/3/2014,Huawei,NAM,NAM130C,BCNA08,NAM1306,4,56,23,16.63,4427,0,0,4427,5,0.11,1839,1834,0,0,99.73,99.62,1834,3,0.16,3315,3309,99.82,4023,4013,99.75,42.47,42.29,255.38,99.59,10.6175,133.0513784,116.2606077,12,10,6,10,239.594782,30.394194,0.510090929,0.036810139
10/3/2014,Huawei,NAM,NAM130B,BCNA08,NAM1307,4,56,23,16.63,769,0,0,769,0,0,337,337,0,0,100,100,337,0,0,1120,1107,98.84,1289,1283,99.53,9.35,1.7,56.24,18.21,2.3375,29.29197995,25.59540104,14,0,13,6,14.413856,2.312364,0.055167341,0.034129693
10/3/2014,Huawei,NAM,NAM130B,BCNA08,NAM1308,4,56,23,16.63,984,0,0,984,0,0,443,443,0,0,100,100,443,0,0,1094,1086,99.27,1104,1100,99.64,7.48,2.77,45,37.04,1.87,23.43358396,20.47632083,14,0,8,4,54.683379,11.0975,0,0
10/3/2014,Huawei,NAM,NAM130B,BCNA08,NAM1309,6,88,35,27.34,2102,0,0,2102,0,0,934,934,0,0,100,100,934,1,0.11,2322,2319,99.87,2350,2342,99.66,13.48,0.3,49.31,2.22,2.246666667,25.68597561,22.79722645,14,0,3,8,226.149676,20.995413,0,0.007628347
10/3/2014,Huawei,NAM,NAM131,BCNA08,NAM1311,4,56,23,16.63,1944,0,0,1944,0,0,939,938,0,0,99.89,99.89,938,0,0,433,432,99.77,410,405,98.78,12.54,6.07,75.39,48.4,3.135,39.28571429,34.32794963,10,1,1,5,0.766233,0.634064,0,0
10/3/2014,Huawei,NAM,NAM131,BCNA08,NAM1312,2,24,11,6.615,802,0,0,802,0,0,325,325,0,0,100,100,325,2,0.62,298,295,98.99,290,288,99.31,4.19,1.07,63.4,25.49,2.095,33.98215734,28.12080537,10,0,3,2,0.318878,0.13633,0,0
10/3/2014,Huawei,NAM,NAM131,BCNA08,NAM1313,4,56,23,16.63,2395,0,0,2395,2,0.08,1233,1232,0,0,99.92,99.84,1232,1,0.08,465,449,96.56,439,433,98.63,14.72,9.11,88.52,61.89,3.68,46.11528822,40.29564741,10,3,16,6,2.294239,1.014781,0,0
10/3/2014,Huawei,NAM,NAM132,BCNA08,NAM1321,4,56,23,16.63,4042,0,0,4042,0,0,1314,1312,0,0,99.85,99.85,1312,2,0.15,606,590,97.36,583,582,99.83,18.41,17.88,110.69,97.13,4.6025,57.6754386,50.39693403,12,2,16,1,6.957128,13.034834,0.104202848,0
10/3/2014,Huawei,NAM,NAM132,BCNA08,NAM1322,4,56,23,16.63,1614,0,0,1614,0,0,652,652,0,0,100,100,652,0,0,439,438,99.77,435,434,99.77,8.14,0.13,48.96,1.61,2.035,25.50125313,22.28305502,12,0,1,1,31.81989,1.375958,0,0
10/3/2014,Huawei,NAM,NAM132,BCNA08,NAM1323,4,56,23,16.63,2098,0,0,2098,0,0,886,885,0,0,99.89,99.89,885,1,0.11,577,574,99.48,581,578,99.48,12.99,2.49,78.12,19.13,3.2475,40.69548872,35.55981385,12,1,3,3,12.555805,52.128552,0,0.028851702
10/3/2014,Huawei,NAM,NAM136,BCNA08,NAM1360,4,56,24,16.63,1715,0,0,1715,0,0,527,527,0,0,100,100,527,1,0.19,375,371,98.93,251,250,99.6,4.85,0,29.19,0,1.2125,14.36611374,12.63349831,14,0,4,1,85.459961,10.082236,0.239778666,8.593183466
10/3/2014,Huawei,NAM,NAM136,BCNA08,NAM1361,2,24,11,6.615,4269,0,0,4269,0,0,1867,1866,0,0,99.95,99.95,1866,2,0.11,2273,2270,99.87,1349,1336,99.04,10.88,10.65,164.52,97.86,5.44,88.24006488,73.02013423,14,1,3,13,193.497131,25.506079,0,0
10/3/2014,Huawei,NAM,NAM136,BCNA08,NAM1362,4,56,23,16.63,2276,0,0,2276,1,0.04,1020,1017,0,0,99.71,99.66,1017,1,0.1,894,880,98.43,454,449,98.9,7.03,0.04,42.29,0.51,1.7575,22.02380952,19.24445661,14,4,14,5,103.613511,14.396604,0.064850843,0
10/3/2014,Huawei,NAM,NAM136,BCNA08,NAM1363,4,56,23,16.63,1423,0,0,1423,1,0.07,546,544,0,0,99.63,99.56,544,0,0,405,405,100,305,303,99.34,6.28,0.06,37.77,1.02,1.57,19.67418546,17.19134958,14,3,0,2,6.502362,1.640308,0.019642506,0
10/3/2014,Huawei,NAM,NAM136B,BCNA08,NAM1367,4,56,23,16.63,1260,0,0,1260,0,0,664,664,0,0,100,100,664,1,0.15,1481,1474,99.53,2547,2537,99.61,27.29,27.27,164.13,99.91,6.8225,85.49498747,74.70572132,12,0,7,10,98.597345,11.743181,0,0.013363624
10/3/2014,Huawei,NAM,NAM136B,BCNA08,NAM1368,4,56,23,16.63,337,0,0,337,0,0,143,143,0,0,100,100,143,0,0,868,868,100,1219,1212,99.43,7.56,0.13,45.44,1.67,1.89,23.68421053,20.69531892,12,0,0,7,49.157948,5.097053,0,0
